epoch,acc,loss,val_acc,val_loss
0,0.965113989561,0.129808078983,0.967597506428,0.110359666872
1,0.96814391049,0.106411934298,0.9684675107,0.099478702867
2,0.968804170853,0.0991052866872,0.969332509804,0.0949678655267
3,0.969427123213,0.0950087947326,0.969917510414,0.0920443986416
4,0.969947256164,0.0921907250908,0.970510009193,0.0897014319658
5,0.970405041869,0.0900291456169,0.970992513466,0.0877242038846
6,0.970761904221,0.0882169805576,0.971292512894,0.0864167219281
7,0.971108520987,0.0868282640259,0.971702506447,0.0848720163107
8,0.971411172908,0.085583044023,0.971925016212,0.0837968822598
9,0.971669338644,0.0845446339686,0.972122513771,0.0834049476147
10,0.971912179238,0.0836424465888,0.972440011024,0.0823199100018
11,0.972097849434,0.082842568734,0.972577508545,0.0816820749044
12,0.972292293887,0.082114150191,0.972817500877,0.0812711386442
13,0.972500367413,0.0814254907063,0.972852510071,0.0807003687501
14,0.972655183383,0.0808800769989,0.973025009155,0.0799343620896
15,0.972772799111,0.0803910041126,0.973085011292,0.0793215389252
16,0.972946528021,0.0798317881977,0.97318500061,0.0790468408346
17,0.973069215288,0.0793989692076,0.973122511292,0.0789537263989
18,0.973186622836,0.0790353539998,0.973467506981,0.0782212605953
19,0.973295148197,0.0786090734599,0.973497512817,0.0781262054801
20,0.973399450501,0.0782853058561,0.973615002441,0.0779299598455
21,0.973483251273,0.0779153942099,0.973692506981,0.0774793947697
22,0.973584699208,0.077636999323,0.973717510033,0.0775106909513
23,0.9736864654,0.0772603102348,0.973675009727,0.0773454068661
24,0.973755046947,0.0770363189717,0.973870007896,0.0769281561136
25,0.973819403189,0.0767584045986,0.974005002403,0.0767405854702
26,0.973906690504,0.0765113293516,0.974032507896,0.0763817402601
27,0.973972740588,0.0762698172933,0.974132510948,0.0759536841869
28,0.974059497418,0.0760319442524,0.973942511559,0.0763786949396
29,0.974124384085,0.075796833676,0.974162512779,0.0759552230477
30,0.974192648575,0.075559755793,0.974142513084,0.0756822179317
31,0.974222873708,0.0753730366226,0.974370004272,0.0751976714849
32,0.974299065164,0.0751940106835,0.974417503929,0.0750117203474
33,0.974339853346,0.0749789237311,0.974390007591,0.0750025127172
34,0.974419955779,0.0748094849989,0.974302509785,0.0752000503063
35,0.974451448831,0.0746477536646,0.974452512169,0.0748347865582
36,0.974524362628,0.0744277210032,0.974480003929,0.0750960338712
37,0.974557333847,0.0743086567521,0.974652498436,0.0744224583387
38,0.97459442581,0.0741090196024,0.974702503014,0.0743035848975
39,0.974646947948,0.0740116761489,0.974627506065,0.0741801646471
40,0.974689849142,0.0738270438664,0.974885001183,0.073828651762
41,0.974724510563,0.0736905109919,0.974712500572,0.0742037198782
42,0.974768472102,0.0735121869062,0.974875008202,0.0738304369569
