epoch,acc,loss,val_acc,val_loss
0,0.964716023902,0.131702344971,0.967575005531,0.111254611599
1,0.968100378211,0.107005535963,0.968240008831,0.100563488114
2,0.968753345722,0.0994213327933,0.969232516956,0.0953644679666
3,0.969362245256,0.0952811710376,0.969890014744,0.0921894823313
4,0.969912704243,0.0924224777926,0.970395001698,0.0899228479385
5,0.970345338256,0.0901790447555,0.970770003796,0.0885255856037
6,0.970719746321,0.0884143960156,0.971315023136,0.0864588488936
7,0.971073545095,0.0869259195387,0.971632513142,0.0853539337873
8,0.971349884761,0.0857430507973,0.971910012341,0.0841459825158
9,0.971612595064,0.0846032097937,0.972082514095,0.0834877687216
10,0.971874246236,0.083708005225,0.972347504139,0.0828457335114
11,0.972069847035,0.0828871249014,0.972552511978,0.0819038448095
12,0.972279299775,0.0821964051912,0.972489993763,0.0814020420671
13,0.972444469453,0.0815363162616,0.97285750742,0.0805299259663
14,0.972620941412,0.080908873335,0.972947513199,0.0799815213442
15,0.972787594628,0.0804060565841,0.973090005112,0.0795262472272
16,0.972935434069,0.0798986312106,0.973109993839,0.0793577638507
17,0.973021135633,0.0795133923589,0.973190007877,0.078813404572
18,0.973144671834,0.0790743640609,0.973297504139,0.0784320975065
19,0.973257745077,0.0786756658447,0.973425015163,0.077981733036
20,0.973313644597,0.0783434678842,0.973577511215,0.0777443399549
21,0.973481459047,0.0779827522546,0.973624997139,0.0775594242215
22,0.973572333949,0.0776289065484,0.973617507172,0.0778485222578
23,0.973668924461,0.0773431105072,0.97355251236,0.0777133604288
24,0.973750718159,0.0770686528014,0.973774999714,0.0772858619571
25,0.973799539454,0.0768296422046,0.973822515869,0.0764705307961
26,0.973923920534,0.0765403264803,0.973930005455,0.0762799924493
27,0.973967457528,0.0762867600494,0.97405251112,0.0760496950507
28,0.974027588376,0.0760353641259,0.97404001236,0.0759058960795
29,0.974044283532,0.0758665000718,0.974007506847,0.0759242010355
30,0.97416570359,0.0756410559701,0.974272509098,0.0753010546684
31,0.97422984878,0.0754619336387,0.974247510147,0.0760407087564
32,0.97430181301,0.0752025223973,0.974335010242,0.0753563044429
33,0.97432823176,0.0749833230198,0.974527483749,0.075008558774
34,0.97439142402,0.0748438905971,0.974432483101,0.0751049561024
35,0.974474910071,0.0746142122643,0.974345010853,0.0750576617837
36,0.974490657263,0.0744289983637,0.974517511654,0.074847761476
37,0.974528907216,0.0742978000609,0.974630007839,0.074758319962
38,0.974590831183,0.0741335539686,0.974495008087,0.0743183678865
39,0.974657305037,0.0739952254535,0.974357507992,0.0747596700072
40,0.974701054071,0.0738105622335,0.974635015297,0.0743145691752
41,0.974719758043,0.0736509799172,0.974624996376,0.0740953101516
42,0.974736772392,0.0735677882899,0.974857501507,0.0739801295877
43,0.974813176605,0.0734305556751,0.974852511883,0.0736749564767
44,0.97483483687,0.0732777661962,0.974872499847,0.0737690125227
45,0.974888940161,0.073117642033,0.974882497692,0.0735714314461
46,0.97494188943,0.0729918924984,0.974995006752,0.0734181299925
47,0.974961547628,0.0728768832961,0.974967520714,0.0732010675311
48,0.97501955925,0.072732912977,0.974837514973,0.0733026930094
49,0.975021672031,0.0726806058341,0.975012517548,0.0733343365312
50,0.975096912811,0.0724699750446,0.974932488441,0.0735055456281
51,0.97515767831,0.072329873509,0.974939997101,0.0734332746506
52,0.975159054514,0.0722518191629,0.975020016766,0.0730746213675
53,0.975165393967,0.072192202155,0.975120010948,0.0729178974748
54,0.975232386862,0.0720126102108,0.975167504215,0.0727659034729
55,0.975251095144,0.0719026656643,0.97515,0.0727899359584
56,0.97529959969,0.0717886847295,0.975295000744,0.0725901134968
57,0.975299284032,0.071689241647,0.975252518272,0.0725825331092
58,0.975378116529,0.0715840932223,0.975300003147,0.0722758794546
59,0.975354763062,0.0714704184752,0.975392504978,0.0723848636031
60,0.975436764622,0.0713762863075,0.975422518539,0.0723771400928
61,0.975467306613,0.0713092891544,0.975197509766,0.0722616916776
62,0.975472905307,0.0712118610639,0.975305007458,0.0721786524296
63,0.975506828821,0.0710833312899,0.975382491398,0.0722137457848
64,0.97555374615,0.0709571567446,0.975515005302,0.0719112268567
65,0.975573931373,0.0708771352826,0.975385012054,0.0718789830208
66,0.97556685173,0.0708579781993,0.975540020275,0.0717553560853
67,0.975618421992,0.0707179846061,0.97537250061,0.072143904233
68,0.975606688356,0.0706163867881,0.975547512341,0.0715650572419
69,0.975666502392,0.0705685359742,0.975605010509,0.0714007636309
70,0.97566259272,0.0705025325541,0.9755275177,0.0721425015569
71,0.97569577674,0.0703874935488,0.975505026627,0.071702012527
72,0.975738676837,0.0703294459786,0.975679999447,0.0716100054979
73,0.975744066993,0.0702128418135,0.975664999294,0.0713364511371
74,0.975825225971,0.0700905654193,0.975535010338,0.071915398252
75,0.975789295532,0.0700400688572,0.975652501678,0.0713273193598
76,0.975844351682,0.0699851682461,0.975565017986,0.0712155788898
77,0.975855553148,0.0698840888109,0.97576000042,0.0712996986866
78,0.975881869287,0.0698336322864,0.975655010319,0.0713357150435
79,0.975904379518,0.0697624247525,0.975632509708,0.0717301939487
80,0.975909237963,0.0696605074928,0.975554995823,0.0716241609216
81,0.975905539082,0.06959187276,0.975642504406,0.0711214583755
82,0.975956266289,0.0695231044838,0.975772500134,0.0710643357992
83,0.975960703074,0.0694592525567,0.97564251461,0.0711326621056
84,0.976049997253,0.0693786125209,0.975827511692,0.0713121722221
85,0.976044605484,0.0693187630486,0.975867514133,0.0709439533234
86,0.976053592072,0.0692539007309,0.975875009727,0.0709643777728
87,0.97607028668,0.0691842905034,0.975695003796,0.0708116466045
88,0.97611868942,0.0690837512869,0.975847507381,0.0706313942671
89,0.976114461148,0.069022202052,0.975784994602,0.0706578443885
90,0.976142462621,0.0689697392001,0.975830004692,0.0706264477849
91,0.976165714496,0.0688645719821,0.975924999714,0.0706515231371
92,0.976164653462,0.0688073459376,0.975792492771,0.0710236468554
93,0.976180296638,0.0687555258725,0.976057497978,0.070386852479
94,0.976235348969,0.0686556301129,0.975904995823,0.0705673578143
95,0.97621569736,0.0685992821188,0.975920017052,0.0705039294243
96,0.976225101781,0.068603244892,0.975892525482,0.0708285399437
97,0.976240422404,0.0685880862934,0.975917501831,0.070734731245
98,0.97628258624,0.0684639530148,0.976127511787,0.0703235204816
99,0.97630647148,0.068374955092,0.976067495441,0.0701627025127
100,0.976332891109,0.0682766230048,0.975970020294,0.0703715456843
101,0.976301506276,0.0682549603093,0.976010009384,0.0702736734986
102,0.97639069226,0.0681140975718,0.976015007877,0.0700719287872
103,0.976370088952,0.0681375476484,0.976035002995,0.0701592684984
104,0.976409719035,0.0680480099701,0.97595500536,0.0702877264977
105,0.976404749328,0.0680228979742,0.976007494736,0.069916456008
106,0.976428210681,0.0679764849047,0.976099997711,0.0698877530217
107,0.976443952756,0.0678726187281,0.976022506428,0.0700691431999
108,0.976489498906,0.0678409602242,0.976105008602,0.070119331193
109,0.976458005585,0.0677631034264,0.976130010605,0.0699175246358
110,0.976467836894,0.0676866661304,0.976155029583,0.0699713932991
111,0.976557450498,0.0675965813062,0.976077499962,0.0699620732665
112,0.976554279293,0.0675298897442,0.976155002594,0.0696848444223
113,0.976562305294,0.0674850316664,0.976147503853,0.0698769044042
114,0.976528176185,0.0674865052105,0.976100024509,0.069892875123
115,0.97657731478,0.0674259609516,0.976290023994,0.0695975188613
116,0.9766249739,0.0673395152336,0.976167511082,0.0698994809866
117,0.976619480382,0.0672905954941,0.976187512875,0.0694686294198
118,0.976632375678,0.0672391294559,0.976277515316,0.0695876021504
119,0.976659640124,0.0671902016348,0.976302499294,0.0696336445212
120,0.97668182983,0.0671519050943,0.97609750433,0.0696238250852
121,0.97668912214,0.067130518455,0.976367499161,0.0695139262795
122,0.976690916932,0.0670194650585,0.976392505074,0.0693088528633
123,0.976729062636,0.0669457449933,0.976220010185,0.0696503791094
124,0.976751888964,0.0668902642294,0.976257507038,0.0693599649191
125,0.976751360021,0.0668288025536,0.976297506618,0.0692968323827
126,0.976752207764,0.0667938710109,0.976250006294,0.0695625453234
127,0.976726214617,0.0667670116167,0.976270013809,0.0695483947515
128,0.976792575089,0.0666610972064,0.976454995918,0.0694643676281
129,0.976779684119,0.0666277778887,0.976202499962,0.0696849227428
130,0.97682364574,0.0665933310183,0.976264987946,0.0693685385942
131,0.97684076468,0.0665512956037,0.976307516956,0.0693369938612
132,0.976851227607,0.066474925434,0.976262509823,0.0696989077568
