epoch,acc,loss,val_acc,val_loss
0,0.966324501326,0.120038273758,0.968265012836,0.10089780674
1,0.968964265242,0.0979861618504,0.969830008888,0.092853067112
2,0.969983925503,0.0919601931648,0.97080251255,0.0886045348167
3,0.970742250272,0.0883864313654,0.971475008011,0.0859465283036
4,0.971324838627,0.08590638137,0.971925008583,0.0838072816253
5,0.971802383986,0.0840193013035,0.972270015907,0.0825871424437
6,0.972164638147,0.0825686244585,0.972632499695,0.081453722918
7,0.972463485117,0.0814442911483,0.972992504883,0.0803526006222
8,0.972760009954,0.08046867449,0.973280004883,0.0792253586531
9,0.972974002072,0.0796393192993,0.9733625,0.0787274081469
10,0.973186091365,0.0789431747925,0.973412509155,0.0783199408889
11,0.973365423376,0.0782672576995,0.973695006371,0.0776635756731
12,0.973580790219,0.0777058960333,0.973770001793,0.0774045623541
13,0.973714362757,0.0771315902355,0.973974999046,0.0769017307043
14,0.973833776477,0.0767338098438,0.974007507324,0.0763820719719
15,0.973966293365,0.076306110574,0.974179997253,0.0760065496802
16,0.974077145004,0.0758620930287,0.97419500885,0.075869995296
17,0.974162531508,0.0755367353594,0.974255002403,0.0753243914485
18,0.97427528659,0.075182766506,0.974522504234,0.0749467050552
19,0.974374305499,0.074836216553,0.974617512512,0.0747839978099
20,0.974463176481,0.0745591359972,0.974612514305,0.0747534150004
21,0.97455965794,0.0742198617552,0.974475006676,0.0751511490822
22,0.974628663857,0.073981470572,0.97470000515,0.0741900867462
23,0.974679598396,0.0737304761461,0.974865007591,0.0740360269785
24,0.974774918475,0.0734941332331,0.974795004845,0.0741076727748
25,0.97482606414,0.0732573937056,0.974935007286,0.0740820858598
26,0.974932481078,0.0730403740666,0.974435011292,0.0750466263056
27,0.975001591942,0.0727953554371,0.975037509727,0.0734256702065
28,0.975031500648,0.072608438309,0.975040001488,0.0731367367387
29,0.975134636908,0.0724169359418,0.975067510033,0.0732422239184
30,0.975151967108,0.0722419589587,0.975180001545,0.0729089287996
31,0.975183774055,0.0720669742694,0.975202495384,0.0727121337652
32,0.975276980228,0.0718307538681,0.975257492638,0.0725665955424
33,0.97533288283,0.0716271590442,0.975380000877,0.072217043829
34,0.975380752617,0.071490881203,0.97535249939,0.0725742085695
35,0.97540558885,0.0713824448962,0.975410010338,0.072001293242
36,0.97545652256,0.071156784854,0.975267496967,0.0723894292831
37,0.975527431063,0.0710588901244,0.975382503319,0.0719869720697
38,0.975555646826,0.0708805360189,0.975362512779,0.0723523256302
39,0.975593268344,0.070731885453,0.97554750824,0.0718852259874
40,0.975654769622,0.0705543326161,0.975660012531,0.0712800810337
41,0.975675904806,0.0704418432502,0.975607501793,0.071719363904
42,0.975715427666,0.0702901499296,0.975662494469,0.0715168755889
43,0.975790139037,0.0701714025128,0.975702506065,0.0711196115732
44,0.975808525887,0.0700097344243,0.975470007896,0.0719741316319
45,0.975859144813,0.0699253270884,0.975675012779,0.0714476100683
46,0.975886408966,0.0697404810347,0.975787498188,0.0714626402497
