epoch,acc,loss,val_acc,val_loss
0,0.96655191409,0.120907095619,0.9680550107,0.104725782657
1,0.968747420715,0.100827674205,0.968982503128,0.0965397010207
2,0.96958912349,0.0950426464996,0.969752507973,0.0924832153916
3,0.970271044606,0.0915491152137,0.97021751194,0.0898759866714
4,0.970741298657,0.0890728526093,0.97075750618,0.0877470246673
5,0.971164844439,0.0871755712849,0.971214997292,0.0861031568289
6,0.971525726926,0.0856986058746,0.971632508278,0.0847509963274
7,0.971818762311,0.0844289320155,0.97184750309,0.083840025413
8,0.972114758997,0.083380871842,0.972102509499,0.0828403100491
9,0.972314801507,0.0824804990105,0.972305002785,0.0820215307832
10,0.972548555185,0.0817180421587,0.972440006447,0.0813441908479
11,0.972728728832,0.0810169895472,0.9726200037,0.0808076021552
12,0.972901298838,0.0803863676856,0.972742507362,0.0802664183617
13,0.97304395795,0.079849411462,0.97289250946,0.0798433038473
14,0.973186936881,0.0793344226084,0.973055012512,0.0792986829758
15,0.973341754265,0.0788588588322,0.973147502136,0.0788721281767
16,0.97343495996,0.078446216528,0.973312509155,0.0785086387992
17,0.973517701762,0.0780487665177,0.973455006409,0.0780981204867
18,0.973652437983,0.0777047751894,0.973475013733,0.077898946619
19,0.973751878103,0.0773604525028,0.97357000885,0.077531978488
20,0.973813484506,0.0770285191507,0.973780003357,0.0772962989569
21,0.973899823425,0.0767345541555,0.973990008545,0.0768779584885
22,0.974046924522,0.0764540155395,0.973907513428,0.0766589624643
23,0.974076300285,0.0761891751252,0.974050006104,0.0764410147667
24,0.974175108127,0.0759540827308,0.974115008545,0.0762025230885
25,0.974213255119,0.0756690243889,0.973922512817,0.076178676486
26,0.974298534493,0.0754843187617,0.974187513733,0.0762251827717
27,0.974358452693,0.0752577120811,0.97407250061,0.0757366044164
28,0.974434222689,0.0750277383669,0.974262506104,0.075555642128
29,0.974482093492,0.0748524535796,0.974257498169,0.0753571241617
30,0.974553742374,0.0746349260417,0.974342500877,0.0751913284063
31,0.974588190062,0.0745175558103,0.974477512169,0.0749637441874
32,0.974651386434,0.0743159245662,0.974422511292,0.0748886084437
33,0.974697564036,0.0741470775502,0.974572512817,0.0747091387987
34,0.974736029776,0.0739988579076,0.974635005188,0.0745122597575
35,0.974804192047,0.0737991784146,0.974685011292,0.0744204842925
36,0.974859247759,0.073615363217,0.974762512779,0.0743126445055
37,0.974903315535,0.0734891340819,0.974747503662,0.0742062901378
38,0.974940193217,0.0733403613129,0.974785003662,0.0740698321223
39,0.97498140653,0.0732294582422,0.974730001831,0.0740468157172
40,0.975017762244,0.0730654137228,0.974737503052,0.0738586671352
41,0.975047243323,0.072963055605,0.974862496948,0.0737515949488
42,0.9751184696,0.0728090752236,0.974937495995,0.0736063802719
43,0.97514097753,0.0727060671653,0.974830000877,0.0735234345675
44,0.975153870752,0.0725695625342,0.974930006409,0.0735218600273
45,0.975196773539,0.0724430080008,0.974805010986,0.0735356541038
46,0.975236507208,0.0723437548207,0.974964997864,0.0733373828173
47,0.97528702099,0.072219301088,0.975112503052,0.0732637079597
48,0.975340703375,0.0721316814032,0.975047502136,0.0730482450008
49,0.975345564394,0.0720121796976,0.975000008202,0.0731481488705
50,0.975345141776,0.0718997247454,0.975127500916,0.0729861293077
51,0.975389842596,0.0718261626397,0.975127507019,0.0729226707935
52,0.975446697339,0.0716763034782,0.975055004883,0.0729451538801
53,0.975463285321,0.0716230530078,0.97520500946,0.0727026996374
54,0.975487804141,0.0715241249396,0.975240010071,0.0727723176479
55,0.975504712544,0.0714362723445,0.975165007591,0.0727250177264
56,0.975554379259,0.0713107588349,0.975167504597,0.0725603244901
57,0.975574562342,0.0712589778173,0.975260005188,0.072506533432
58,0.975580480221,0.0711595386998,0.975407510948,0.0723643370509
59,0.975632686064,0.0710649331033,0.975227507591,0.0723788758755
60,0.975643991386,0.0710050142328,0.975445012474,0.0722243116498
61,0.97566100469,0.0709540655873,0.975432506371,0.0722452456355
62,0.97571151744,0.0708218224662,0.97533750515,0.0722077413201
63,0.975756640354,0.0707508600792,0.975422505188,0.0721098572612
64,0.97573688032,0.0706703148387,0.975472508812,0.0720894400358
65,0.975760233917,0.0705716297033,0.97539500885,0.0720142930865
66,0.975792994061,0.0705005143494,0.975560010338,0.0719208848238
67,0.975820998556,0.0704386903931,0.975432513428,0.0719030746818
68,0.975841499831,0.070353590109,0.975475,0.0718086159706
69,0.975879330644,0.0702682704003,0.975570009422,0.0718927311659
70,0.975871826886,0.0702184818147,0.975525010395,0.0717924398899
